agent_code,total_policies,avg_policies,nill_rate,avg_ANBP,avg_income,avg_customers,avg_proposals,active_months,cluster,performance_group,recommendation,PCA1,PCA2,is_nill
66df6d5a,390,18.571428571428573,0.047619047619047616,933019.2380952381,144110.38095238095,15.619047619047619,15.714285714285714,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.4164161596612286,0.5573254882692082,False
6717a1a3,495,23.571428571428573,0.0,1138846.9523809524,244480.2380952381,15.714285714285714,18.714285714285715,21,2,High,"Retention incentives, high-value leads",1.782775823927774,0.991709325064603,False
67e1eaf0,190,21.11111111111111,0.0,1218828.4444444445,239954.33333333334,15.444444444444445,16.555555555555557,9,1,Low,"Mentoring, onboarding refreshers",0.6996118798133827,-2.229597482760884,False
68198d93,395,18.80952380952381,0.09523809523809523,966410.5238095238,216971.19047619047,15.380952380952381,16.047619047619047,21,2,High,"Retention incentives, high-value leads",-0.8293854546252,0.5524188735363388,False
6832d07e,506,24.095238095238095,0.047619047619047616,1302930.4285714286,255358.7142857143,15.333333333333334,19.904761904761905,21,2,High,"Retention incentives, high-value leads",2.3922344357801184,1.0657905925766809,False
68c5d5c4,449,21.38095238095238,0.047619047619047616,756461.0952380953,168921.52380952382,14.619047619047619,17.523809523809526,21,2,High,"Retention incentives, high-value leads",-0.6392254090354301,0.9322682247248867,False
68deb531,433,20.61904761904762,0.047619047619047616,959663.380952381,196806.04761904763,14.333333333333334,16.333333333333332,21,2,High,"Retention incentives, high-value leads",-0.4060134017581983,0.6617946687839,False
694db98b,113,18.833333333333332,0.3333333333333333,1100683.5,246374.16666666666,15.166666666666666,18.166666666666668,6,0,Mid,"Targeted training, quote-to-sale improvement",-1.027796768572428,-2.44801252415351,False
6951b407,468,22.285714285714285,0.047619047619047616,1396214.5714285714,288886.61904761905,14.904761904761905,18.476190476190474,21,2,High,"Retention incentives, high-value leads",2.146504806505853,0.6975484053357285,False
695935d8,90,30.0,0.0,497077.3333333333,130680.66666666667,15.0,23.666666666666668,3,1,Low,"Mentoring, onboarding refreshers",1.4368176908170727,-2.8069797077036105,False
6960de8b,153,21.857142857142858,0.0,1316471.5714285714,278925.4285714286,15.857142857142858,15.857142857142858,7,1,Low,"Mentoring, onboarding refreshers",1.2132473662411811,-2.7612625156200092,False
69e592f6,368,17.523809523809526,0.14285714285714285,963996.2857142857,256463.7142857143,16.38095238095238,15.952380952380953,21,0,Mid,"Targeted training, quote-to-sale improvement",-0.9623771310778203,0.4886005180447594,False
6a0d02ea,18,18.0,0.0,866538.0,183517.0,7.0,13.0,1,0,Mid,"Targeted training, quote-to-sale improvement",-2.4173634479121033,-4.586826063714298,False
6aae1684,420,20.0,0.09523809523809523,1068117.2857142857,239131.33333333334,14.571428571428571,16.571428571428573,21,2,High,"Retention incentives, high-value leads",-0.09016148116756577,0.5913381353171879,False
6bd21ccf,351,16.714285714285715,0.19047619047619047,936238.9047619047,246257.09523809524,14.666666666666666,16.61904761904762,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.4034096499659074,0.4096778341115635,False
6c207d2a,430,20.476190476190474,0.09523809523809523,991601.7619047619,246463.2380952381,15.047619047619047,18.0,21,2,High,"Retention incentives, high-value leads",0.23711894278247345,0.7612882837685551,False
6c679551,461,21.952380952380953,0.0,1267757.4761904762,247223.85714285713,15.952380952380953,17.047619047619047,21,2,High,"Retention incentives, high-value leads",1.3826151542216527,0.6959197173667394,False
6c9197e8,119,17.0,0.14285714285714285,813839.4285714285,180567.7142857143,15.714285714285714,16.285714285714285,7,0,Mid,"Targeted training, quote-to-sale improvement",-2.1618564515452063,-2.409012584910403,False
6c9d3c40,473,22.523809523809526,0.047619047619047616,1245065.0476190476,302578.90476190473,15.666666666666666,19.238095238095237,21,2,High,"Retention incentives, high-value leads",2.1787638143944608,0.851777420403186,False
6d1a5987,456,21.714285714285715,0.09523809523809523,941033.0,211242.57142857142,16.285714285714285,19.047619047619047,21,2,High,"Retention incentives, high-value leads",0.39028538415984465,1.0839024582939796,False
6d680538,360,17.142857142857142,0.047619047619047616,949422.0952380953,223910.66666666666,15.095238095238095,14.0,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.436566503266606,0.19113123161747686,False
6e578e1b,463,22.047619047619047,0.0,1127071.238095238,236136.7619047619,14.761904761904763,16.714285714285715,21,2,High,"Retention incentives, high-value leads",0.8826990248773741,0.6869023753386858,False
6e69e08b,428,20.38095238095238,0.14285714285714285,1099365.8095238095,264109.38095238095,16.38095238095238,17.666666666666668,21,2,High,"Retention incentives, high-value leads",0.3875952680866169,0.8197266986894161,False
6e725ba0,499,23.761904761904763,0.047619047619047616,1207462.9523809524,247680.95238095237,14.428571428571429,19.571428571428573,21,2,High,"Retention incentives, high-value leads",1.9378634073782328,1.0047756733204296,False
6f0bb1b5,377,17.952380952380953,0.09523809523809523,936401.5238095238,215318.14285714287,15.238095238095237,15.476190476190476,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.224653915105184,0.43655526330255656,False
6f2f687a,418,19.904761904761905,0.09523809523809523,1094083.2857142857,255711.33333333334,15.714285714285714,16.476190476190474,21,2,High,"Retention incentives, high-value leads",0.10935626540756024,0.6183225549201906,False
6f6da4c8,437,20.80952380952381,0.047619047619047616,874942.5238095238,183532.38095238095,15.761904761904763,16.80952380952381,21,2,High,"Retention incentives, high-value leads",-0.4920527885504988,0.8430436917997195,False
6f975ef6,464,22.095238095238095,0.09523809523809523,1128568.238095238,218381.61904761905,15.238095238095237,19.428571428571427,21,2,High,"Retention incentives, high-value leads",0.9771558421551357,0.9938669046742512,False
6fa65e5e,451,21.476190476190474,0.09523809523809523,1032010.2380952381,235286.33333333334,13.142857142857142,19.142857142857142,21,2,High,"Retention incentives, high-value leads",0.6172922875132141,0.8015733545453051,False
6ffcf8e2,486,23.142857142857142,0.047619047619047616,1305354.238095238,265009.28571428574,15.142857142857142,18.714285714285715,21,2,High,"Retention incentives, high-value leads",2.002392076081825,0.8823500200120505,False
6ffd67f0,476,22.666666666666668,0.047619047619047616,1072315.857142857,240169.14285714287,14.380952380952381,19.333333333333332,21,2,High,"Retention incentives, high-value leads",1.2906826927288453,0.932852067283768,False
7.02E+05,479,22.80952380952381,0.0,1519787.0952380951,330742.85714285716,14.619047619047619,17.19047619047619,21,2,High,"Retention incentives, high-value leads",2.770867268381452,0.51716851102091,False
7.28E+05,433,20.61904761904762,0.047619047619047616,959571.8095238095,182305.42857142858,15.904761904761905,16.19047619047619,21,2,High,"Retention incentives, high-value leads",-0.4873219972014063,0.7698177147662443,False
7.99E+12,369,17.571428571428573,0.23809523809523808,928498.380952381,274815.5714285714,15.761904761904763,18.476190476190474,21,2,High,"Retention incentives, high-value leads",-0.7434196269325691,0.6926451519273288,False
70813884,415,19.761904761904763,0.14285714285714285,872697.1428571428,213005.7142857143,16.476190476190474,19.142857142857142,21,2,High,"Retention incentives, high-value leads",-0.33172744305980223,0.9738694467218496,False
70835cbd,437,20.80952380952381,0.09523809523809523,975324.7619047619,254393.19047619047,15.428571428571429,17.333333333333332,21,2,High,"Retention incentives, high-value leads",0.210213432100657,0.789463438762506,False
70a5dc07,423,20.142857142857142,0.09523809523809523,1133606.619047619,251159.66666666666,15.380952380952381,18.333333333333332,21,2,High,"Retention incentives, high-value leads",0.5991535827401878,0.6971615878084921,False
70f300fa,392,18.666666666666668,0.09523809523809523,963134.2380952381,226747.66666666666,14.380952380952381,16.476190476190474,21,2,High,"Retention incentives, high-value leads",-0.7381127876697655,0.48383243358445455,False
713a8305,406,19.333333333333332,0.19047619047619047,898198.8571428572,227792.7142857143,15.285714285714286,18.428571428571427,21,2,High,"Retention incentives, high-value leads",-0.6479657488894104,0.8573580531927594,False
71607bc6,250,16.666666666666668,0.2,732935.7333333333,241486.2,14.466666666666667,17.933333333333334,15,0,Mid,"Targeted training, quote-to-sale improvement",-1.7343149143330014,-0.7054200527395122,False
7167c72f,343,16.333333333333332,0.19047619047619047,932111.9523809524,212007.19047619047,16.38095238095238,17.333333333333332,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.5445679233882024,0.5471982215163036,False
71a00b5e,127,21.166666666666668,0.0,1037848.1666666666,251392.0,18.166666666666668,17.5,6,1,Low,"Mentoring, onboarding refreshers",0.6810463527767209,-2.6565990261519716,False
71c650c2,353,22.0625,0.0625,1338626.8125,298993.75,16.3125,18.8125,16,2,High,"Retention incentives, high-value leads",2.0382852326468357,-0.38733643394234785,False
726d4dfd,436,20.761904761904763,0.14285714285714285,1006820.5238095238,220631.2857142857,14.952380952380953,17.095238095238095,21,2,High,"Retention incentives, high-value leads",-0.27098667419465183,0.8340708408464457,False
739376d2,412,19.61904761904762,0.047619047619047616,1120708.2857142857,251822.47619047618,15.666666666666666,16.761904761904763,21,2,High,"Retention incentives, high-value leads",0.3261229855116606,0.5253996174732479,True
73fc3821,410,19.523809523809526,0.19047619047619047,862890.380952381,236557.7142857143,16.523809523809526,19.0,21,2,High,"Retention incentives, high-value leads",-0.4345577309741712,0.9859344619739446,False
744b2429,469,22.333333333333332,0.09523809523809523,1306916.0,305088.95238095237,16.476190476190474,19.666666666666668,21,2,High,"Retention incentives, high-value leads",2.228230790699355,0.9373160238470021,False
74c002f8,438,20.857142857142858,0.09523809523809523,892908.5714285715,200139.33333333334,15.523809523809524,17.285714285714285,21,2,High,"Retention incentives, high-value leads",-0.4067186647288517,0.8936513185590204,False
750fb3a2,157,19.625,0.125,1107764.375,193876.5,13.875,17.75,8,0,Mid,"Targeted training, quote-to-sale improvement",-0.5520842574964412,-2.299374298331301,False
75703031,400,19.047619047619047,0.14285714285714285,836796.619047619,141877.66666666666,15.666666666666666,16.61904761904762,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.7270941283481416,0.8252735169336887,False
765fff3b,454,21.61904761904762,0.09523809523809523,861822.7619047619,173335.90476190476,14.238095238095237,18.476190476190474,21,2,High,"Retention incentives, high-value leads",-0.324068906944468,0.9950420629492894,False
77831d24,460,21.904761904761905,0.047619047619047616,1021364.9047619047,212710.0,17.047619047619047,17.80952380952381,21,2,High,"Retention incentives, high-value leads",0.575021892896151,0.9974455199985071,False
779a11fe,336,16.0,0.23809523809523808,844771.9047619047,208000.47619047618,16.19047619047619,17.142857142857142,21,0,Mid,"Targeted training, quote-to-sale improvement",-2.081891650776441,0.5944895167870204,False
77a8b54a,439,20.904761904761905,0.047619047619047616,1221616.4285714286,271424.2380952381,17.095238095238095,16.19047619047619,21,2,High,"Retention incentives, high-value leads",0.9222847157607664,0.6680844557172503,False
7827b6dc,386,18.38095238095238,0.19047619047619047,1071794.5238095238,284317.5238095238,14.619047619047619,17.0,21,2,High,"Retention incentives, high-value leads",-0.3557490629258779,0.5106828655885804,False
7833e777,53,26.5,0.0,2158119.5,386015.5,15.5,22.0,2,1,Low,"Mentoring, onboarding refreshers",6.0713145597691485,-4.1241054750683706,False
786ddd95,45,15.0,0.0,601288.3333333334,113158.66666666667,20.333333333333332,10.0,3,0,Mid,"Targeted training, quote-to-sale improvement",-4.214348636805318,-3.308491444772732,False
789ec6d8,201,16.75,0.25,639833.0,210290.33333333334,16.166666666666668,17.5,12,0,Mid,"Targeted training, quote-to-sale improvement",-2.4349442854842245,-1.1014906038772831,False
78ab067e,329,23.5,0.0,1142768.5,244671.7857142857,17.857142857142858,19.357142857142858,14,2,High,"Retention incentives, high-value leads",1.8735349909043184,-0.5835252836182839,False
79070d83,378,18.0,0.19047619047619047,958848.2857142857,230221.19047619047,13.476190476190476,16.61904761904762,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.2569041613465621,0.4872312065820239,False
790d6039,177,19.666666666666668,0.1111111111111111,971318.0,205640.55555555556,16.88888888888889,18.333333333333332,9,0,Mid,"Targeted training, quote-to-sale improvement",-0.4162323448196117,-1.8342733829734055,False
7973fc92,470,22.38095238095238,0.047619047619047616,1254983.4761904762,215270.0,16.095238095238095,18.047619047619047,21,2,High,"Retention incentives, high-value leads",1.2187956385929188,0.9039474769325971,True
79ba72f9,440,20.952380952380953,0.047619047619047616,1208017.8095238095,278313.5238095238,16.238095238095237,16.80952380952381,21,2,High,"Retention incentives, high-value leads",1.0564885249286227,0.6456440257322804,False
79c98d49,512,24.38095238095238,0.047619047619047616,886397.9523809524,190460.19047619047,16.0,21.238095238095237,21,2,High,"Retention incentives, high-value leads",1.337140457182261,1.4422977970366198,False
79ecb6b7,410,19.523809523809526,0.09523809523809523,928632.1904761905,218571.09523809524,16.857142857142858,16.19047619047619,21,2,High,"Retention incentives, high-value leads",-0.6487269072676577,0.7437355693402711,False
7a03b549,430,20.476190476190474,0.047619047619047616,850211.5714285715,180397.52380952382,15.428571428571429,16.38095238095238,21,2,High,"Retention incentives, high-value leads",-0.751334259966604,0.7794616603432535,False
7a1787dc,420,20.0,0.14285714285714285,941230.7142857143,214988.7142857143,15.666666666666666,17.666666666666668,21,2,High,"Retention incentives, high-value leads",-0.470243132039594,0.8529313065302636,False
7a480f7f,339,16.142857142857142,0.23809523809523808,927520.0476190476,267929.7619047619,14.952380952380953,15.952380952380953,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.6950437460353909,0.37756677236647573,False
7abe34d0,349,16.61904761904762,0.19047619047619047,985487.4761904762,197563.7142857143,16.523809523809526,15.80952380952381,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.8086164146919974,0.5135908388061172,False
7b67b89d,393,18.714285714285715,0.14285714285714285,665514.0952380953,163439.2857142857,15.80952380952381,15.619047619047619,21,0,Mid,"Targeted training, quote-to-sale improvement",-2.2082493537347325,0.7969495555647118,False
